Fermi GBM Flare List  (generated 29-May-2025 05:00)
                                                                                                    
Total # flares: 1204   Time range: 09-Oct-2022 00:00:00.000 - 29-Jun-2023 00:00:00.000
                                                                                                    
   Flare         Start time         Peak     End       Peak        Avg. Count      Sunward
                                                       c/ms           Rate        Detectors

 230511_0104 11-May-2023 01:04:57 01:06:32 01:10:17    1.885     196.3793103448  n5 n1 n3 n4
 230511_0427 11-May-2023 04:27:03 04:34:41 04:37:29    2.761     259.4497607656  n5 n1 n3 n4
 230511_0905 11-May-2023 09:05:37 09:05:41 09:13:57    1.988     193.1020000000  n5 n1 n3 n4
 230511_1402 11-May-2023 14:02:19 14:02:23 14:08:07    0.975     174.8793103448  n5 n1 n3 n4
 230511_1412 11-May-2023 14:12:29 14:12:54 14:15:21    0.983     188.2441860465  n5 n1 n3 n4
 230511_1820 11-May-2023 18:20:23 18:21:52 18:44:11   55.216    7559.8711484594  n5 n4 n2 n1
 230511_2013 11-May-2023 20:13:56 20:14:24 20:18:42    1.612     199.1672473868  n5 n1 n3 n4
 230512_1323 12-May-2023 13:23:15 13:25:06 13:25:43    0.845     138.4421768707  n5 n1 n3 n4
 230512_1404 12-May-2023 14:04:20 14:06:27 14:08:50    3.538     286.1333333333  n5 n1 n3 n4
 230512_2328 12-May-2023 23:28:54 23:36:49 23:45:58    2.788     284.3154296875  n5 n1 n3 n4
 230513_0021 13-May-2023 00:21:20 00:29:44 01:12:32    1.429     204.2679036458  n5 n1 n3 n4
 230513_1022 13-May-2023 10:22:31 10:25:30 10:30:07    7.216    1679.9868421053  n5 n1 n3 n4
 230513_1841 13-May-2023 18:41:01 18:43:21 18:46:25    2.862     378.6080246914  n5 n4 n2 n1
 230513_1947 13-May-2023 19:47:35 19:48:04 19:48:32    1.670     351.2982456140  n5 n1 n3 n4
 230513_2128 13-May-2023 21:28:58 21:29:14 21:30:03    1.846     285.2878787879  n5 n1 n3 n4
 230514_2119 14-May-2023 21:19:37 21:20:50 21:23:30    4.063     410.0214592275  n3 n1 n0 n5
 230516_1253 16-May-2023 12:53:46 12:54:31 12:56:13    4.329     433.2312925170  n5 n1 n3 n0
 230517_0756 17-May-2023 07:56:31 07:57:00 07:58:38    1.898     287.7007874016  n5 n1 n3 n0
 230517_1840 17-May-2023 18:40:49 18:42:43 18:51:52    9.992     450.8855421687  n3 n1 n5 n0
 230517_2142 17-May-2023 21:42:08 21:45:20 22:03:50   29.043     924.2156561781  n5 n3 n1 n0
 230518_0307 18-May-2023 03:07:35 03:09:05 03:18:42    6.787     574.4580838323  n5 n4 n2 n1
 230518_0410 18-May-2023 04:10:11 04:11:28 04:12:46    2.997     245.8129032258  n5 n3 n1 n0
 230518_0621 18-May-2023 06:21:25 06:22:43 06:28:43   18.422    1271.7557077626  n5 n4 n2 n1
 230518_1101 18-May-2023 11:01:07 11:02:37 11:06:43   10.161     673.7797619048  n5 n3 n1 n0
 230518_1150 18-May-2023 11:50:21 11:50:29 11:53:37   10.852    2067.7766497462  n5 n4 n2 n3
 230518_1212 18-May-2023 12:12:22 12:12:47 12:48:54   12.236     865.1273391146  n5 n1 n3 n0
 230518_1330 18-May-2023 13:30:12 13:31:30 13:34:05    2.214     206.8025751073  n5 n3 n1 n4
 230518_1350 18-May-2023 13:50:05 13:53:59 14:01:25    3.187     374.2029411765  n0 n3 n1 n5
 230518_1548 18-May-2023 15:48:59 15:49:27 15:50:33    0.942     154.9148936170  n5 n4 n2 n1
 230518_1727 18-May-2023 17:27:17 17:28:06 17:29:48    0.638      99.5526315789  n5 n3 n1 n4
 230518_2016 18-May-2023 20:16:31 20:22:59 20:44:02  357.871   46044.0799515445  n3 n1 n0 n5
 230518_2120 18-May-2023 21:20:33 21:26:38 22:00:13    3.781     275.0264705882  n5 n4 n2 n1
 230518_2209 18-May-2023 22:09:20 22:11:50 22:16:13    2.136     670.0774818402  n5 n4 n2 n1
 230518_2315 18-May-2023 23:15:25 23:16:06 23:22:11    2.622     244.3374384236  n3 n1 n0 n5
 230519_0041 19-May-2023 00:41:59 00:46:38 01:15:07  279.185   35215.7505030181  n5 n1 n3 n4
 230519_0253 19-May-2023 02:53:36 02:55:19 03:01:44   20.363    1115.6098562628  n5 n3 n1 n4
 230519_0534 19-May-2023 05:34:41 05:35:14 05:35:51    1.139     183.0428571429  n3 n1 n5 n0
 230519_0707 19-May-2023 07:07:30 07:09:00 07:10:38    2.378     221.1648936170  n5 n1 n3 n0
 230519_0732 19-May-2023 07:32:25 07:32:58 07:35:25    1.022     180.9222222222  n5 n1 n3 n4
 230519_0736 19-May-2023 07:36:31 07:39:19 07:43:08    1.136     165.2544080605  n5 n1 n3 n4
 230519_1018 19-May-2023 10:18:04 10:18:28 10:20:48    0.553     114.8109756098  n5 n1 n3 n0
 230519_1025 19-May-2023 10:25:38 10:26:48 10:28:51    0.904     183.9119170984  n5 n1 n3 n0
 230519_1223 19-May-2023 12:23:15 12:25:55 12:33:13    3.322     294.3929765886  n5 n3 n1 n4
 230519_1534 19-May-2023 15:34:01 15:34:41 15:35:43    5.676     492.5000000000  n5 n3 n1 n4
 230519_1622 19-May-2023 16:22:00 16:29:18 16:36:41    2.027     165.1225879682  n5 n4 n2 n1
 230519_1717 19-May-2023 17:17:10 17:18:11 17:19:21    1.274     208.0839694656  n5 n4 n2 n1
 230519_1941 19-May-2023 19:41:16 19:42:06 19:44:25    4.365     338.3723404255  n5 n1 n3 n4
 230519_1947 19-May-2023 19:47:58 20:04:54 20:29:32   66.700    3842.8456913828  n5 n1 n3 n0
 230519_2106 19-May-2023 21:06:08 21:08:27 21:54:44    4.020     208.4255829904  n5 n4 n2 n1
 230520_0042 20-May-2023 00:42:16 00:43:01 00:49:10    2.216     250.5507246377  n3 n1 n0 n5
 230520_0227 20-May-2023 02:27:45 02:29:21 02:35:58   14.839    2752.2231237323  n5 n1 n3 n0
 230520_0238 20-May-2023 02:38:24 02:39:40 02:41:27    2.258     419.8681318681  n5 n1 n3 n4
 230520_0422 20-May-2023 04:22:39 04:23:07 04:23:48    2.316     138.8571428571  n5 n4 n2 n3
 230520_0651 20-May-2023 06:51:57 06:57:00 07:13:02    8.043     657.0007898894  n3 n1 n5 n0
 230520_0713 20-May-2023 07:13:35 07:30:27 07:34:49  225.424   35250.6142969364  n5 n4 n3 n1
 230520_0823 20-May-2023 08:23:42 08:35:22 09:00:42    2.586     207.2328828829  n5 n1 n3 n0
 230520_1002 20-May-2023 10:02:19 10:02:23 10:07:18    0.834     117.5685618729  n5 n3 n1 n0
 230520_1009 20-May-2023 10:09:29 10:10:48 10:14:27   11.480    1842.2575250836  n3 n1 n0 n5
 230520_1440 20-May-2023 14:40:12 14:41:38 14:49:33    1.089     117.8877005348  n5 n1 n3 n4
 230520_1454 20-May-2023 14:54:24 14:59:11 15:20:07  390.059   35163.8237200259  n5 n1 n3 n0
 230520_1620 20-May-2023 16:20:56 16:21:53 16:23:19    0.897     147.8811188811  n5 n3 n1 n0
 230520_1636 20-May-2023 16:36:46 16:37:19 16:40:19    1.138     200.7089201878  n3 n1 n0 n5
 230520_1648 20-May-2023 16:48:47 16:49:28 16:54:52    1.629     214.0410958904  n5 n3 n1 n0
 230520_1702 20-May-2023 17:02:39 17:03:24 17:04:46    0.674      98.6771653543  n5 n4 n2 n3
 230520_1804 20-May-2023 18:04:59 18:06:53 18:15:37    1.100     195.3615023474  n5 n1 n3 n0
 230520_1940 20-May-2023 19:40:21 19:41:34 19:44:51    0.968     179.5629629630  n3 n1 n0 n5
 230520_1949 20-May-2023 19:49:50 19:50:23 20:11:20    2.999     214.9968992248  n3 n1 n0 n5
 230520_2101 20-May-2023 21:01:31 21:02:24 21:04:31    1.278     174.2666666667  n5 n1 n3 n4
 230520_2105 20-May-2023 21:05:20 21:06:22 21:10:48    1.761     205.6189024390  n5 n1 n3 n4
 230520_2257 20-May-2023 22:57:54 23:05:20 23:22:28  208.207   51824.5376782077  n3 n1 n5 n0
 230521_0219 21-May-2023 02:19:12 02:22:35 02:35:05   55.242   13621.0766002099  n5 n3 n1 n0
 230521_0353 21-May-2023 03:53:31 03:54:45 03:59:11   13.728     591.9441176471  n5 n1 n3 n0
 230521_0500 21-May-2023 05:00:49 05:01:51 05:03:21    3.371     330.0723684211  n5 n3 n1 n0
 230521_0538 21-May-2023 05:38:34 05:39:07 05:40:00    0.903     134.2558139535  n5 n3 n1 n4
 230521_0645 21-May-2023 06:45:17 06:46:29 06:50:06   14.969    2579.4861111111  n5 n1 n3 n0
 230521_0828 21-May-2023 08:28:58 08:30:36 08:42:50    6.337     550.8569711538  n3 n1 n0 n5
 230521_0946 21-May-2023 09:46:34 10:02:24 10:06:38    1.653     255.9102990033  n1 n3 n5 n0
 230521_1125 21-May-2023 11:25:12 11:25:16 11:34:41    3.756     302.1792618629  n5 n3 n1 n0
 230521_1555 21-May-2023 15:55:06 16:02:07 16:21:38   59.924   12508.8266331658  n5 n1 n3 n4
 230521_2056 21-May-2023 20:56:20 20:56:56 21:10:12   12.241    1834.3025210084  n5 n3 n1 n0
 230522_0338 22-May-2023 03:38:53 03:40:15 03:42:58    1.973     209.0000000000  n5 n3 n1 n0
 230522_0451 22-May-2023 04:51:55 04:57:51 04:59:37    4.163     414.4406047516  n1 n3 n5 n0
 230522_0933 22-May-2023 09:33:05 09:33:54 09:37:02    2.652     316.2058823529  n5 n3 n1 n0
 230522_0938 22-May-2023 09:38:08 09:39:38 09:40:35    2.539     302.9523809524  n3 n1 n5 n0
 230522_1122 22-May-2023 11:22:32 11:23:05 11:25:41    2.950     296.8776595745  n1 n3 n5 n0
 230522_1411 22-May-2023 14:11:11 14:11:51 14:16:55   12.499    3103.5594202899  n5 n1 n3 n4
 230523_0749 23-May-2023 07:49:33 07:50:18 07:51:57    3.920     360.3076923077  n5 n3 n1 n0
 230523_0931 23-May-2023 09:31:52 09:32:29 09:33:02    1.531     262.3428571429  n1 n3 n0 n5
 230523_1216 23-May-2023 12:16:58 12:17:06 12:17:13    0.168     114.0000000000  n5 n4 n2 n3
 230523_1232 23-May-2023 12:32:31 12:33:04 12:34:14    0.824     167.8333333333  n5 n1 n3 n0
 230523_1411 23-May-2023 14:11:18 14:12:08 14:14:31    2.016     290.3523316062  n3 n1 n5 n0
 230523_1434 23-May-2023 14:34:43 14:36:21 14:37:12   12.412    3902.3355704698  n5 n3 n1 n4
 230523_1532 23-May-2023 15:32:59 15:33:50 15:34:31    7.336    2268.3333333333  n5 n1 n3 n4
 230523_1605 23-May-2023 16:05:50 16:06:48 16:07:37    5.174     435.5471698113  n5 n1 n3 n0
 230523_2033 23-May-2023 20:33:43 20:33:47 20:34:49    1.072     229.0303030303  n3 n1 n5 n0
 230524_0928 24-May-2023 09:28:37 09:29:07 09:30:02    7.753    1891.0000000000  n5 n3 n1 n0
 230524_1708 24-May-2023 17:08:04 17:17:05 17:35:43   43.353    2709.2417118746  n1 n3 n0 n5
 230524_1737 24-May-2023 17:37:26 17:39:33 17:42:04    1.610     194.7060931900  n5 n4 n2 n1
 230524_1846 24-May-2023 18:46:19 18:47:24 18:49:15    2.127     272.8068181818  n3 n1 n5 n0
 230524_1850 24-May-2023 18:50:41 18:53:57 18:59:42    2.346     249.1367837338  n5 n3 n1 n0
 230524_1902 24-May-2023 19:02:25 19:05:13 19:10:21    5.127     517.8400000000  n5 n3 n1 n4
 230524_2011 24-May-2023 20:11:02 20:11:35 20:13:13    2.115     283.3282442748  n5 n1 n3 n0
 230525_0302 25-May-2023 03:02:15 03:02:27 03:03:08    0.853     155.4528301887  n5 n1 n3 n4
 230525_0308 25-May-2023 03:08:36 03:09:04 03:09:37    1.050     143.9180327869  n5 n4 n2 n1
 230525_0441 25-May-2023 04:41:16 04:42:54 04:44:37    4.990     372.0845771144  n5 n4 n2 n3
 230525_0445 25-May-2023 04:45:10 04:45:46 04:46:15    2.056     137.2727272727  n5 n4 n2 n3
 230525_0531 25-May-2023 05:31:59 05:38:20 05:49:24   12.073     791.1982758621  n5 n1 n3 n0
 230525_1358 25-May-2023 13:58:01 13:58:29 13:58:46    1.986     313.7555555556  n5 n3 n1 n0
 230526_0832 26-May-2023 08:32:15 08:32:19 08:32:40    0.992     216.5200000000  n5 n3 n1 n4
 230526_1402 26-May-2023 14:02:05 14:02:46 14:03:07    1.278     209.4426229508  n5 n4 n2 n1
 230526_1659 26-May-2023 16:59:23 17:00:16 17:02:48    3.447     342.7560975610  n5 n1 n3 n0
 230526_1750 26-May-2023 17:50:02 17:51:08 17:55:05    1.521     184.4389438944  n5 n4 n2 n1
 230526_2237 26-May-2023 22:37:16 22:52:44 23:18:00   14.887    1734.8935734752  n5 n1 n3 n0
 230527_1634 27-May-2023 16:34:17 16:34:46 16:35:35    2.882     396.8974358974  n5 n3 n1 n0
 230527_1917 27-May-2023 19:17:56 19:19:18 19:26:24    3.109     274.4645669291  n5 n3 n1 n4
 230528_0150 28-May-2023 01:50:10 01:51:08 01:52:34    3.154     362.9090909091  n5 n3 n1 n0
 230528_1451 28-May-2023 14:51:14 14:52:20 14:53:42    1.717     290.9047619048  n5 n3 n1 n0
 230530_0016 30-May-2023 00:16:27 00:17:45 00:22:07    9.114     701.5558823529  n5 n1 n3 n4
 230530_0800 30-May-2023 08:00:11 08:06:20 08:17:32   28.825    2309.9846153846  n5 n3 n1 n0
 230530_1342 30-May-2023 13:42:12 13:42:16 13:43:13    1.707     178.4262295082  n5 n4 n2 n1
 230530_2021 30-May-2023 20:21:43 20:22:11 20:22:40    1.370     234.9473684211  n5 n3 n1 n0
 230531_0000 31-May-2023 00:00:55 00:01:12 00:01:40    1.557     236.3555555556  n5 n3 n1 n4
 230531_0056 31-May-2023 00:56:22 01:07:38 01:10:38    0.752     129.7453271028  n5 n1 n3 n0
 230531_0249 31-May-2023 02:49:30 02:50:56 02:51:58    0.932     202.3333333333  n3 n1 n5 n0
 230531_0429 31-May-2023 04:29:45 04:32:45 04:52:21   29.713    1285.0722713864  n1 n3 n5 n0
 230531_0602 31-May-2023 06:02:51 06:07:05 06:12:12    3.886     379.2762923351  n3 n1 n5 n0
 230531_0729 31-May-2023 07:29:41 07:31:19 07:33:26    0.994     192.6533333333  n1 n3 n5 n0
 230531_0738 31-May-2023 07:38:00 07:39:30 07:46:16    2.049     223.5705645161  n1 n3 n0 n5
 230531_0913 31-May-2023 09:13:09 09:13:50 09:16:46    1.928     257.5345622120  n3 n1 n5 n0
 230531_1056 31-May-2023 10:56:02 10:58:17 11:06:16    4.355     413.7996742671  n5 n1 n3 n0
 230531_1224 31-May-2023 12:24:22 12:26:02 12:28:34   35.616    7810.6507936508  n3 n1 n5 n0
 230531_1344 31-May-2023 13:44:12 13:45:09 13:51:46    8.999     500.4571428571  n5 n1 n3 n0
 230531_1518 31-May-2023 15:18:28 15:19:01 15:20:15    1.964     255.9245283019  n5 n3 n1 n0
 230531_1647 31-May-2023 16:47:46 16:48:35 16:49:32    4.855     348.0000000000  n5 n1 n3 n4
 230531_1702 31-May-2023 17:02:02 17:02:47 17:03:12    1.548     273.1142857143  n1 n3 n5 n0
 230531_1707 31-May-2023 17:07:26 17:09:08 17:10:14    1.632     275.4821428571  n1 n3 n0 n5
 230531_1844 31-May-2023 18:44:51 18:45:19 18:45:44    2.594     332.1886792453  n3 n1 n5 n0
 230531_2000 31-May-2023 20:00:22 20:05:34 20:25:13   46.173    1396.3615023474  n5 n1 n3 n0
 230531_2151 31-May-2023 21:51:45 22:02:36 22:12:02    7.553     746.7551355793  n5 n3 n1 n0
 230531_2258 31-May-2023 22:58:00 22:58:16 23:31:23    3.501     198.7893160260  n5 n4 n2 n3
 230601_0037  1-Jun-2023 00:37:49 00:48:16 00:48:16    0.326      47.0940988836  n5 n3 n1 n0
 230601_0914  1-Jun-2023 09:14:10 09:14:59 09:19:29    1.050     150.4326018809  n5 n1 n3 n4
 230601_1004  1-Jun-2023 10:04:08 10:04:32 10:04:57    2.524     172.0408163265  n5 n4 n2 n1
 230601_1227  1-Jun-2023 12:27:02 12:27:23 12:27:43    0.770     135.2682926829  n5 n1 n3 n4
 230601_1330  1-Jun-2023 13:30:57 13:32:01 13:36:28    2.495    1023.0876132931  n5 n3 n1 n0
 230602_0239  2-Jun-2023 02:39:13 02:40:57 02:46:07   56.843   10671.9879227053  n5 n3 n1 n4
 230602_1519  2-Jun-2023 15:19:45 15:21:11 15:22:16    0.759     148.2434210526  n5 n3 n1 n4
 230602_2233  2-Jun-2023 22:33:24 22:35:48 22:54:05    4.778     373.9548751007  n5 n1 n3 n4
 230603_0004  3-Jun-2023 00:04:17 00:05:06 00:05:18    0.452      82.0491803279  n5 n4 n2 n1
 230603_0017  3-Jun-2023 00:17:07 00:19:18 00:24:13    0.967     152.6056338028  n5 n3 n1 n0
 230603_0042  3-Jun-2023 00:42:06 00:42:35 00:43:16    1.836     276.1285714286  n5 n3 n1 n0
 230603_1010  3-Jun-2023 10:10:45 10:11:22 10:12:44    3.549     388.1344537815  n3 n1 n5 n0
 230603_1145  3-Jun-2023 11:45:59 11:46:36 11:48:19    2.389     380.5611510791  n5 n1 n3 n0
 230603_1313  3-Jun-2023 13:13:03 13:13:40 13:14:54    5.553     429.5045045045  n3 n1 n0 n5
 230603_2052  3-Jun-2023 20:52:57 20:53:38 20:57:07    1.451     220.8720000000  n5 n1 n3 n4
 230604_0013  4-Jun-2023 00:13:19 00:14:28 00:16:11    2.176     332.9941860465  n5 n1 n3 n0
 230604_0335  4-Jun-2023 03:35:00 03:38:41 03:51:11   12.996     748.1431513903  n5 n1 n3 n0
 230604_0945  4-Jun-2023 09:45:25 09:48:42 09:51:46    2.256     288.9842519685  n5 n1 n3 n0
 230604_1427  4-Jun-2023 14:27:26 14:28:44 14:34:57    6.998     471.7405764967  n3 n1 n0 n5
 230604_1436  4-Jun-2023 14:36:35 14:37:49 14:41:26    1.542     215.4570446735  n3 n1 n0 n5
 230605_0001  5-Jun-2023 00:01:47 00:11:33 00:15:59    2.258     195.8521126761  n3 n1 n0 n5
 230605_0250  5-Jun-2023 02:50:14 02:51:40 02:53:18    5.082     514.2554347826  n5 n1 n3 n4
 230605_0258  5-Jun-2023 02:58:01 03:01:58 03:04:38    1.031     164.0780856423  n5 n3 n1 n0
 230605_0613  5-Jun-2023 06:13:30 06:14:03 06:15:09    1.596     219.4387755102  n3 n1 n0 n5
 230605_1112  5-Jun-2023 11:12:11 11:12:52 11:14:42    3.261     380.6184210526  n5 n1 n3 n0
 230606_0427  6-Jun-2023 04:27:31 04:28:49 04:32:51    1.666     204.1034482759  n0 n3 n1 n5
 230606_0909  6-Jun-2023 09:09:08 09:10:50 09:18:49    4.420     329.2010309278  n5 n1 n3 n0
 230606_1716  6-Jun-2023 17:16:31 17:16:55 17:20:57    1.004     195.5187969925  n3 n1 n0 n5
 230606_1856  6-Jun-2023 18:56:57 18:58:19 18:58:35   12.819    1583.5510204082  n5 n1 n3 n0
 230607_0720  7-Jun-2023 07:20:58 07:21:35 07:24:47    1.031     209.8034934498  n5 n1 n3 n0
 230607_0906  7-Jun-2023 09:06:51 09:07:44 09:09:59    0.957     186.8138297872  n3 n1 n0 n5
 230607_1145  7-Jun-2023 11:45:26 11:45:55 12:22:10   35.743    1675.5331215971  n5 n4 n2 n1
 230607_1826  7-Jun-2023 18:26:45 18:28:06 18:42:36   29.886    4315.9485294118  n3 n1 n0 n5
 230608_1013  8-Jun-2023 10:13:04 10:19:00 10:28:34    4.397     395.9612903226  n3 n1 n0 n5
 230609_1338  9-Jun-2023 13:38:39 13:39:32 13:41:23    1.622     216.0731707317  n5 n1 n3 n4
 230609_1436  9-Jun-2023 14:36:32 14:37:39 14:41:51   17.201    2352.8119122257  n5 n1 n3 n4
 230609_1659  9-Jun-2023 16:59:01 17:00:10 17:00:35   15.585    3293.9574468085  n5 n3 n1 n4
 230609_1745  9-Jun-2023 17:45:18 17:47:25 17:48:59    0.821     138.3348416290  n5 n1 n3 n4
 230610_2104 10-Jun-2023 21:04:03 21:05:37 21:07:11    2.428     334.8723404255  n5 n1 n3 n4
 230610_2112 10-Jun-2023 21:12:59 21:15:06 21:17:58    1.429     221.9966555184  n5 n1 n3 n4
 230611_0200 11-Jun-2023 02:00:22 02:00:22 02:02:21    1.128     165.3949579832  n5 n1 n3 n4
 230611_0626 11-Jun-2023 06:26:18 06:26:55 06:32:59    2.692     280.7356608479  n5 n1 n3 n4
 230612_2021 12-Jun-2023 20:21:37 20:23:07 20:26:48    3.654     366.8617363344  n5 n1 n3 n4
 230612_2323 12-Jun-2023 23:23:10 23:24:48 23:32:19    8.571     524.8014571949  n5 n1 n3 n4
 230613_1201 13-Jun-2023 12:01:11 12:02:49 12:11:58    2.929     251.4528593509  n5 n1 n3 n4
 230613_1736 13-Jun-2023 17:36:26 17:37:19 17:38:49    6.883     765.4405594406  n5 n1 n3 n4
 230613_2029 13-Jun-2023 20:29:24 20:30:46 20:31:47    4.809     592.7202797203  n5 n4 n2 n1
 230614_0055 14-Jun-2023 00:55:42 00:56:31 01:04:30    1.002     189.8825757576  n5 n1 n3 n4
 230614_0113 14-Jun-2023 01:13:23 01:13:55 01:15:21    2.459     243.6638655462  n5 n4 n2 n1
 230614_1509 14-Jun-2023 15:09:59 15:12:06 15:12:51    1.264     203.3953488372  n5 n1 n3 n4
 230614_2254 14-Jun-2023 22:54:43 22:56:46 23:05:10   13.333     853.2408293461  n5 n1 n3 n4
 230614_2332 14-Jun-2023 23:32:16 23:33:18 23:35:45    3.144     281.1387559809  n5 n4 n2 n1
 230615_1258 15-Jun-2023 12:58:24 12:58:49 13:19:22    1.048     158.2887828162  n5 n3 n1 n0
 230616_0533 16-Jun-2023 05:33:53 05:35:35 05:37:22    0.205      31.0813397129  n5 n4 n1 n3
 230616_1024 16-Jun-2023 10:24:40 10:29:02 10:37:18   10.692    1011.5448548813  n5 n4 n2 n1
 230618_0027 18-Jun-2023 00:27:57 00:30:23 00:37:49   60.629   10144.9307432432  n5 n4 n1 n3
 230618_1351 18-Jun-2023 13:51:17 13:51:34 14:09:39   10.079     755.6914700544  n5 n3 n1 n0
 230619_0150 19-Jun-2023 01:50:44 01:51:25 01:57:38    4.071     274.9154589372  n5 n4 n1 n3
 230619_1208 19-Jun-2023 12:08:05 12:12:31 12:15:14   17.755    9674.3209302326  n5 n4 n2 n1
 230620_0452 20-Jun-2023 04:52:35 04:53:45 04:56:49    4.790     390.8110236220  n5 n3 n1 n0
 230620_1052 20-Jun-2023 10:52:15 11:01:50 11:16:21   15.643    1340.7047026279  n5 n4 n1 n3
 230620_1117 20-Jun-2023 11:17:31 11:18:07 11:18:16    0.883      69.8666666667  n5 n3 n1 n0
 230620_1405 20-Jun-2023 14:05:42 14:06:03 14:09:44    9.224     599.1363636364  n5 n4 n2 n1
 230620_1544 20-Jun-2023 15:44:28 15:47:08 15:55:15   10.199     641.5935085008  n5 n1 n3 n4
 230620_1652 20-Jun-2023 16:52:28 17:02:14 17:02:16  181.705   54151.5884353741  n5 n4 n2 n1
 230620_1723 20-Jun-2023 17:23:06 17:23:10 17:36:45   21.484    2464.6556776557  n5 n1 n3 n4
 230621_0305 21-Jun-2023 03:05:14 03:06:08 03:07:30    1.641     220.7851851852  n5 n3 n1 n0
 230621_0744 21-Jun-2023 07:44:27 07:45:04 07:45:37    1.408     159.4285714286  n5 n1 n3 n4
 230621_1044 21-Jun-2023 10:44:38 10:46:29 10:48:07    1.473     175.2870813397  n5 n1 n3 n4
 230621_1236 21-Jun-2023 12:36:56 12:38:55 12:39:52   15.719    2099.6079545455  n5 n3 n1 n0
 230621_1535 21-Jun-2023 15:35:41 15:37:32 15:41:54   15.432    3369.7453083110  n5 n1 n3 n4
 230622_0106 22-Jun-2023 01:06:03 01:06:32 01:10:54    2.255     301.9725085911  n5 n4 n2 n1
 230622_1122 22-Jun-2023 11:22:04 11:22:12 11:24:44    0.921      87.4125000000  n5 n3 n1 n0
 230623_0002 23-Jun-2023 00:02:50 00:03:43 00:32:20    3.298     186.3621468927  n5 n3 n1 n0
 230623_0326 23-Jun-2023 03:26:21 03:29:13 03:33:59    1.027     167.6753812636  n5 n4 n2 n1
 230623_1001 23-Jun-2023 10:01:12 10:02:09 10:05:22    4.614     439.0720000000  n5 n4 n2 n1
 230623_2100 23-Jun-2023 21:00:28 21:00:28 21:02:51    1.108     175.1748251748  n5 n4 n2 n1
 230624_2111 24-Jun-2023 21:11:39 21:12:45 21:18:25   12.647     774.8768472906  n5 n1 n3 n4
 230625_1006 25-Jun-2023 10:06:50 10:07:19 10:07:47    4.915     243.3684210526  n5 n3 n1 n4
 230625_1220 25-Jun-2023 12:20:37 12:20:46 12:20:48    0.241     114.6363636364  n5 n1 n3 n4
 230625_1747 25-Jun-2023 17:47:38 17:47:58 17:48:31    1.755     212.2641509434  n5 n1 n3 n4
 230625_2021 25-Jun-2023 20:21:59 20:23:17 20:30:15    4.258     273.4233870968  n5 n4 n1 n3
 230625_2157 25-Jun-2023 21:57:25 21:58:10 22:04:45    8.237    2232.3568181818  n5 n4 n1 n3
 230626_0133 26-Jun-2023 01:33:31 01:35:38 01:36:36    1.801     265.7445652174  n5 n1 n3 n4
 230626_0406 26-Jun-2023 04:06:55 04:08:46 04:11:50    3.423     335.9220338983  n5 n3 n1 n4
 230626_0628 26-Jun-2023 06:28:39 06:29:45 06:32:16    8.234     597.5944700461  n5 n1 n3 n4
 230626_2218 26-Jun-2023 22:18:34 22:19:27 22:20:28    3.014     334.4695652174  n5 n1 n3 n4
 230626_2318 26-Jun-2023 23:18:34 23:20:17 23:22:19    3.849     340.2311111111  n5 n1 n3 n4
 230627_0127 27-Jun-2023 01:27:03 01:27:48 01:28:41    0.816     137.1632653061  n5 n1 n3 n4
 230627_0605 27-Jun-2023 06:05:52 06:06:24 06:08:15    0.920     162.8111888112  n5 n1 n3 n4
 230627_0916 27-Jun-2023 09:16:33 09:16:58 09:18:49    2.017     288.3037037037  n5 n1 n3 n4
 230627_1510 27-Jun-2023 15:10:27 15:12:13 15:13:22   34.433    9038.9714285714  n5 n1 n3 n4
 230627_1531 27-Jun-2023 15:31:48 15:31:56 15:32:45    0.662     155.6140350877  n5 n1 n3 n4
 230627_1643 27-Jun-2023 16:43:33 16:45:52 16:53:47    2.885     305.9364820847  n5 n1 n3 n4
 230627_1841 27-Jun-2023 18:41:11 18:41:39 18:42:24    2.303     271.9729729730  n5 n1 n3 n4
 230628_0840 28-Jun-2023 08:40:52 08:40:56 09:04:05   33.433    1495.5556353195  n5 n1 n3 n4
 230628_1838 28-Jun-2023 18:38:07 18:39:41 18:42:08   31.342     983.6404958678  n5 n1 n3 n4
 230628_2116 28-Jun-2023 21:16:33 21:18:28 21:21:16    1.092     183.2720848057  n5 n1 n3 n4
 230629_1152 29-Jun-2023 11:52:06 11:52:18 11:52:43    1.856     302.8108108108  n5 n1 n3 n4
 230629_1635 29-Jun-2023 16:35:39 16:35:59 16:37:05    2.691     394.6627906977  n5 n1 n3 n4
 230629_1834 29-Jun-2023 18:34:55 18:35:23 18:36:00    2.337     188.0000000000  n5 n4 n2 n1
 230629_2244 29-Jun-2023 22:44:54 22:45:15 22:47:10    1.522     241.0074074074  n5 n1 n3 n0
